user_id,recommended_items
821299,1053452 2778525 1244196 1386412 657183
1016282,1053452 2778525 1244196 1386412 657183
2586087,1053452 2778525 1244196 1386412 657183
2497122,1053452 2778525 1244196 1386412 657183
1624865,1053452 2778525 1244196 1386412 657183
518939,1053452 2778525 1244196 1386412 657183
1049603,1053452 2778525 1244196 1386412 657183
1474389,1053452 2778525 1244196 1386412 657183
1192373,1053452 2778525 1244196 1386412 657183
1152433,1053452 2778525 1244196 1386412 657183
545071,1053452 2778525 1244196 1386412 657183
11635,1053452 2778525 1244196 1386412 657183
1607046,1053452 2778525 1244196 1386412 657183
2331986,1053452 2778525 1244196 1386412 657183
2009409,1053452 2778525 1244196 1386412 657183
509658,1053452 2778525 1244196 1386412 657183
2761581,1053452 2778525 1244196 1386412 657183
550317,1053452 2778525 1244196 1386412 657183
1056529,1053452 2778525 1244196 1386412 657183
348875,1053452 2778525 1244196 1386412 657183
1595198,1053452 2778525 1244196 1386412 657183
28321,1053452 2778525 1244196 1386412 657183
484793,1053452 2778525 1244196 1386412 657183
692082,1053452 2778525 1244196 1386412 657183
1376100,1053452 2778525 1244196 1386412 657183
565556,1053452 2778525 1244196 1386412 657183
2221830,1053452 2778525 1244196 1386412 657183
297803,1053452 2778525 1244196 1386412 657183
1612109,1053452 2778525 1244196 1386412 657183
1382351,1053452 2778525 1244196 1386412 657183
184848,1053452 2778525 1244196 1386412 657183
861634,1053452 2778525 1244196 1386412 657183
1440083,1053452 2778525 1244196 1386412 657183
365494,1053452 2778525 1244196 1386412 657183
290357,1053452 2778525 1244196 1386412 657183
2286387,1053452 2778525 1244196 1386412 657183
1896434,1053452 2778525 1244196 1386412 657183
716898,1053452 2778525 1244196 1386412 657183
394012,1053452 2778525 1244196 1386412 657183
444824,1053452 2778525 1244196 1386412 657183
1044924,1053452 2778525 1244196 1386412 657183
2233446,1053452 2778525 1244196 1386412 657183
1924664,1053452 2778525 1244196 1386412 657183
855236,1053452 2778525 1244196 1386412 657183
257950,1053452 2778525 1244196 1386412 657183
1448304,1053452 2778525 1244196 1386412 657183
2327922,1053452 2778525 1244196 1386412 657183
2044889,1053452 2778525 1244196 1386412 657183
2166003,1053452 2778525 1244196 1386412 657183
802141,1053452 2778525 1244196 1386412 657183
2472715,1053452 2778525 1244196 1386412 657183
2288019,1053452 2778525 1244196 1386412 657183
897123,1053452 2778525 1244196 1386412 657183
2030083,1053452 2778525 1244196 1386412 657183
2565112,1053452 2778525 1244196 1386412 657183
2761193,1053452 2778525 1244196 1386412 657183
1147426,1053452 2778525 1244196 1386412 657183
2229751,1053452 2778525 1244196 1386412 657183
1619158,1053452 2778525 1244196 1386412 657183
595968,1053452 2778525 1244196 1386412 657183
1929803,1053452 2778525 1244196 1386412 657183
162429,1053452 2778525 1244196 1386412 657183
572820,1053452 2778525 1244196 1386412 657183
1819605,1053452 2778525 1244196 1386412 657183
1778645,1053452 2778525 1244196 1386412 657183
2638596,1053452 2778525 1244196 1386412 657183
1248686,1053452 2778525 1244196 1386412 657183
551081,1053452 2778525 1244196 1386412 657183
2066351,1053452 2778525 1244196 1386412 657183
432418,1053452 2778525 1244196 1386412 657183
1669270,1053452 2778525 1244196 1386412 657183
2455207,1053452 2778525 1244196 1386412 657183
1293619,1053452 2778525 1244196 1386412 657183
28276,1053452 2778525 1244196 1386412 657183
1762563,1053452 2778525 1244196 1386412 657183
2137748,1053452 2778525 1244196 1386412 657183
1910850,1053452 2778525 1244196 1386412 657183
1475426,1053452 2778525 1244196 1386412 657183
330281,1053452 2778525 1244196 1386412 657183
2787207,1053452 2778525 1244196 1386412 657183
1574632,1053452 2778525 1244196 1386412 657183
152067,1053452 2778525 1244196 1386412 657183
144191,1053452 2778525 1244196 1386412 657183
2926996,1053452 2778525 1244196 1386412 657183
1332507,1053452 2778525 1244196 1386412 657183
1115093,1053452 2778525 1244196 1386412 657183
2931707,1053452 2778525 1244196 1386412 657183
1256484,1053452 2778525 1244196 1386412 657183
605562,1053452 2778525 1244196 1386412 657183
2852719,1053452 2778525 1244196 1386412 657183
1131209,1053452 2778525 1244196 1386412 657183
248615,1053452 2778525 1244196 1386412 657183
324447,1053452 2778525 1244196 1386412 657183
1557830,1053452 2778525 1244196 1386412 657183
2459923,1053452 2778525 1244196 1386412 657183
2719145,1053452 2778525 1244196 1386412 657183
298507,1053452 2778525 1244196 1386412 657183
2632072,1053452 2778525 1244196 1386412 657183
120068,1053452 2778525 1244196 1386412 657183
2538202,1053452 2778525 1244196 1386412 657183
622845,1053452 2778525 1244196 1386412 657183
1865041,1053452 2778525 1244196 1386412 657183
507916,1053452 2778525 1244196 1386412 657183
1175935,1053452 2778525 1244196 1386412 657183
139756,1053452 2778525 1244196 1386412 657183
2234639,1053452 2778525 1244196 1386412 657183
2155016,1053452 2778525 1244196 1386412 657183
929333,1053452 2778525 1244196 1386412 657183
2629678,1053452 2778525 1244196 1386412 657183
1439793,1053452 2778525 1244196 1386412 657183
881780,1053452 2778525 1244196 1386412 657183
1789955,1053452 2778525 1244196 1386412 657183
2084952,1053452 2778525 1244196 1386412 657183
971969,1053452 2778525 1244196 1386412 657183
2963617,1053452 2778525 1244196 1386412 657183
2773084,1053452 2778525 1244196 1386412 657183
924276,1053452 2778525 1244196 1386412 657183
2296347,1053452 2778525 1244196 1386412 657183
1665835,1053452 2778525 1244196 1386412 657183
2657941,1053452 2778525 1244196 1386412 657183
433852,1053452 2778525 1244196 1386412 657183
6352,1053452 2778525 1244196 1386412 657183
2058467,1053452 2778525 1244196 1386412 657183
2444850,1053452 2778525 1244196 1386412 657183
1247231,1053452 2778525 1244196 1386412 657183
2979840,1053452 2778525 1244196 1386412 657183
2281966,1053452 2778525 1244196 1386412 657183
1878734,1053452 2778525 1244196 1386412 657183
730636,1053452 2778525 1244196 1386412 657183
2803314,1053452 2778525 1244196 1386412 657183
2028838,1053452 2778525 1244196 1386412 657183
1295628,1053452 2778525 1244196 1386412 657183
2182845,1053452 2778525 1244196 1386412 657183
67814,1053452 2778525 1244196 1386412 657183
248175,1053452 2778525 1244196 1386412 657183
1353678,1053452 2778525 1244196 1386412 657183
1949915,1053452 2778525 1244196 1386412 657183
555233,1053452 2778525 1244196 1386412 657183
2552389,1053452 2778525 1244196 1386412 657183
320099,1053452 2778525 1244196 1386412 657183
2839038,1053452 2778525 1244196 1386412 657183
1578652,1053452 2778525 1244196 1386412 657183
1257560,1053452 2778525 1244196 1386412 657183
1514182,1053452 2778525 1244196 1386412 657183
2543251,1053452 2778525 1244196 1386412 657183
2004447,1053452 2778525 1244196 1386412 657183
362579,1053452 2778525 1244196 1386412 657183
617042,1053452 2778525 1244196 1386412 657183
2403696,1053452 2778525 1244196 1386412 657183
1483976,1053452 2778525 1244196 1386412 657183
878196,1053452 2778525 1244196 1386412 657183
932182,1053452 2778525 1244196 1386412 657183
1541901,1053452 2778525 1244196 1386412 657183
967709,1053452 2778525 1244196 1386412 657183
1742682,1053452 2778525 1244196 1386412 657183
2111201,1053452 2778525 1244196 1386412 657183
856058,1053452 2778525 1244196 1386412 657183
1457626,1053452 2778525 1244196 1386412 657183
2950628,1053452 2778525 1244196 1386412 657183
602132,1053452 2778525 1244196 1386412 657183
867401,1053452 2778525 1244196 1386412 657183
2022720,1053452 2778525 1244196 1386412 657183
1982330,1053452 2778525 1244196 1386412 657183
1328260,1053452 2778525 1244196 1386412 657183
1666138,1053452 2778525 1244196 1386412 657183
1259767,1053452 2778525 1244196 1386412 657183
1208636,1053452 2778525 1244196 1386412 657183
1360306,1053452 2778525 1244196 1386412 657183
1238680,1053452 2778525 1244196 1386412 657183
175854,1053452 2778525 1244196 1386412 657183
769896,1053452 2778525 1244196 1386412 657183
161813,1053452 2778525 1244196 1386412 657183
2475394,1053452 2778525 1244196 1386412 657183
997001,1053452 2778525 1244196 1386412 657183
2145144,1053452 2778525 1244196 1386412 657183
1236474,1053452 2778525 1244196 1386412 657183
1044467,1053452 2778525 1244196 1386412 657183
945601,1053452 2778525 1244196 1386412 657183
2584152,1053452 2778525 1244196 1386412 657183
140772,1053452 2778525 1244196 1386412 657183
2623740,1053452 2778525 1244196 1386412 657183
792409,1053452 2778525 1244196 1386412 657183
2473645,1053452 2778525 1244196 1386412 657183
798229,1053452 2778525 1244196 1386412 657183
1927140,1053452 2778525 1244196 1386412 657183
153879,1053452 2778525 1244196 1386412 657183
1076907,1053452 2778525 1244196 1386412 657183
2739259,1053452 2778525 1244196 1386412 657183
2231585,1053452 2778525 1244196 1386412 657183
1965211,1053452 2778525 1244196 1386412 657183
1350249,1053452 2778525 1244196 1386412 657183
1435371,1053452 2778525 1244196 1386412 657183
40422,1053452 2778525 1244196 1386412 657183
2498353,1053452 2778525 1244196 1386412 657183
1011914,1053452 2778525 1244196 1386412 657183
1317902,1053452 2778525 1244196 1386412 657183
2107143,1053452 2778525 1244196 1386412 657183
1339022,1053452 2778525 1244196 1386412 657183
1022222,1053452 2778525 1244196 1386412 657183
2196869,1053452 2778525 1244196 1386412 657183
1191088,1053452 2778525 1244196 1386412 657183
2847391,1053452 2778525 1244196 1386412 657183
1689739,1053452 2778525 1244196 1386412 657183
2110618,1053452 2778525 1244196 1386412 657183
669105,1053452 2778525 1244196 1386412 657183
2204166,1053452 2778525 1244196 1386412 657183
596374,1053452 2778525 1244196 1386412 657183
141584,1053452 2778525 1244196 1386412 657183
1615851,1053452 2778525 1244196 1386412 657183
2251675,1053452 2778525 1244196 1386412 657183
249266,1053452 2778525 1244196 1386412 657183
2180874,1053452 2778525 1244196 1386412 657183
252124,1053452 2778525 1244196 1386412 657183
60667,1053452 2778525 1244196 1386412 657183
2960024,1053452 2778525 1244196 1386412 657183
638780,1053452 2778525 1244196 1386412 657183
2126448,1053452 2778525 1244196 1386412 657183
1904174,1053452 2778525 1244196 1386412 657183
1161966,1053452 2778525 1244196 1386412 657183
177201,1053452 2778525 1244196 1386412 657183
2728060,1053452 2778525 1244196 1386412 657183
930429,1053452 2778525 1244196 1386412 657183
2085715,1053452 2778525 1244196 1386412 657183
1480800,1053452 2778525 1244196 1386412 657183
1063733,1053452 2778525 1244196 1386412 657183
2475148,1053452 2778525 1244196 1386412 657183
1132609,1053452 2778525 1244196 1386412 657183
419655,1053452 2778525 1244196 1386412 657183
2851409,1053452 2778525 1244196 1386412 657183
2851560,1053452 2778525 1244196 1386412 657183
2421886,1053452 2778525 1244196 1386412 657183
1607357,1053452 2778525 1244196 1386412 657183
1015106,1053452 2778525 1244196 1386412 657183
983467,1053452 2778525 1244196 1386412 657183
2283995,1053452 2778525 1244196 1386412 657183
969210,1053452 2778525 1244196 1386412 657183
2286464,1053452 2778525 1244196 1386412 657183
747561,1053452 2778525 1244196 1386412 657183
1624182,1053452 2778525 1244196 1386412 657183
620678,1053452 2778525 1244196 1386412 657183
860417,1053452 2778525 1244196 1386412 657183
282283,1053452 2778525 1244196 1386412 657183
572924,1053452 2778525 1244196 1386412 657183
833770,1053452 2778525 1244196 1386412 657183
1115287,1053452 2778525 1244196 1386412 657183
1508681,1053452 2778525 1244196 1386412 657183
1673605,1053452 2778525 1244196 1386412 657183
2218402,1053452 2778525 1244196 1386412 657183
747052,1053452 2778525 1244196 1386412 657183
990801,1053452 2778525 1244196 1386412 657183
1503525,1053452 2778525 1244196 1386412 657183
2893187,1053452 2778525 1244196 1386412 657183
1554574,1053452 2778525 1244196 1386412 657183
315797,1053452 2778525 1244196 1386412 657183
1872093,1053452 2778525 1244196 1386412 657183
954533,1053452 2778525 1244196 1386412 657183
1558961,1053452 2778525 1244196 1386412 657183
1125948,1053452 2778525 1244196 1386412 657183
2214872,1053452 2778525 1244196 1386412 657183
1621575,1053452 2778525 1244196 1386412 657183
2148648,1053452 2778525 1244196 1386412 657183
864792,1053452 2778525 1244196 1386412 657183
2886421,1053452 2778525 1244196 1386412 657183
17401,1053452 2778525 1244196 1386412 657183
1898226,1053452 2778525 1244196 1386412 657183
577233,1053452 2778525 1244196 1386412 657183
1734445,1053452 2778525 1244196 1386412 657183
2387379,1053452 2778525 1244196 1386412 657183
927335,1053452 2778525 1244196 1386412 657183
2442457,1053452 2778525 1244196 1386412 657183
530282,1053452 2778525 1244196 1386412 657183
2103755,1053452 2778525 1244196 1386412 657183
1014713,1053452 2778525 1244196 1386412 657183
2841661,1053452 2778525 1244196 1386412 657183
1873287,1053452 2778525 1244196 1386412 657183
2285714,1053452 2778525 1244196 1386412 657183
2723528,1053452 2778525 1244196 1386412 657183
962631,1053452 2778525 1244196 1386412 657183
2888712,1053452 2778525 1244196 1386412 657183
1697511,1053452 2778525 1244196 1386412 657183
2504432,1053452 2778525 1244196 1386412 657183
1476398,1053452 2778525 1244196 1386412 657183
2719232,1053452 2778525 1244196 1386412 657183
2449167,1053452 2778525 1244196 1386412 657183
1931143,1053452 2778525 1244196 1386412 657183
1456082,1053452 2778525 1244196 1386412 657183
1122434,1053452 2778525 1244196 1386412 657183
1623652,1053452 2778525 1244196 1386412 657183
2447353,1053452 2778525 1244196 1386412 657183
2896537,1053452 2778525 1244196 1386412 657183
589813,1053452 2778525 1244196 1386412 657183
2476987,1053452 2778525 1244196 1386412 657183
1562509,1053452 2778525 1244196 1386412 657183
299065,1053452 2778525 1244196 1386412 657183
77258,1053452 2778525 1244196 1386412 657183
712237,1053452 2778525 1244196 1386412 657183
510958,1053452 2778525 1244196 1386412 657183
2456572,1053452 2778525 1244196 1386412 657183
2545328,1053452 2778525 1244196 1386412 657183
2681062,1053452 2778525 1244196 1386412 657183
845414,1053452 2778525 1244196 1386412 657183
732450,1053452 2778525 1244196 1386412 657183
2936810,1053452 2778525 1244196 1386412 657183
257604,1053452 2778525 1244196 1386412 657183
958981,1053452 2778525 1244196 1386412 657183
1993353,1053452 2778525 1244196 1386412 657183
1504862,1053452 2778525 1244196 1386412 657183
2357760,1053452 2778525 1244196 1386412 657183
