user_id,recommended_items
28801,1376234 1069152 1243037 1900852 324207
28972,1922984 2511483 1994344 2362712 1736387
29072,1074013 340121 5726 712901 1407200
29146,850021 2318985 1962428 2332561 783582
29212,2073499 2054114 541633 69688 2048072
29340,614680 714309 186524 1483270 389056
29449,557005 1407200 209611 1126431 246014
29519,1162250 2423978 343377 2106311 784737
30094,1541384 1838641 1038899 22717 35505
30368,2778525 1244196 1386412 657183 2791339
30774,2778525 1244196 1386412 657183 2791339
30910,1159573 350611 2700743 2631746 1328208
31318,1529089 1682300 818888 1527663 655873
32111,2778525 1244196 1386412 657183 2791339
32371,1469233 587177 82475 223439 1200177
32434,2618175 1754204 1765833 916670 830372
33119,2778525 1244196 1386412 657183 2791339
33317,2080213 2164654 72989 2040236 22987
33492,18386 924377 2667620 2458486 2597653
33552,2098158 1719302 1259502 1015502 2819375
33704,784737 2313894 1443706 2420135 1244196
35125,2036870 436637 206968 787160 1018651
35517,1693312 774818 1485172 1770648 2049850
35752,599025 1301350 1196465 2087623 741927
36049,2330777 412692 506948 1176158 426955
36125,1446413 2778161 914591 1432589 931565
36396,2778525 1244196 1386412 657183 2791339
36940,2257516 2595466 665666 81964 1689895
37187,1590528 2376471 675243 714376 878016
37351,1055980 931904 2562069 2672855 2044507
38059,2128013 2501141 1600861 2027035 2282988
38189,1040704 849732 2069813 1099911 849943
38365,2680669 2786933 2817765 1809836 1079838
38481,1406238 1243037 1900852 324207 2332561
38730,1330328 2218230 2705759 632873 452334
38944,2434102 2659613 2398188 1951358 857213
39189,2778525 1244196 1386412 657183 2791339
39773,2469507 676430 1219939 161997 1506892
39778,542825 1563760 2336274 2671218 439065
40141,1883184 1241609 1383071 1147483 2310939
40180,565050 744459 1838641 1712562 1874213
40246,439558 818187 1728252 1084227 1292291
40468,1613050 161945 465997 1805527 499544
41309,1835008 2621441 131076 2190835 2359303
41345,1715993 1717385 1340384 1519327 2045328
41383,1739253 404559 2773490 559359 1362866
41403,514419 2603642 2359960 2754325 1448364
41629,1338318 2597486 669613 2009142 337568
41649,2648928 252065 2024094 2691131 460717
42051,934633 184768 1049685 100398 140830
42321,2778525 1244196 1386412 657183 2791339
42617,258349 1025299 789804 1759064 1499162
42912,760418 399306 2478168 2455454 2199144
43088,2679423 737077 1838940 2365839 1492807
43399,951466 514146 1348563 1698035 1306367
43444,2778525 1244196 1386412 657183 2791339
44628,1143465 1048951 409615 2717500 2431805
46074,2778525 1244196 1386412 657183 2791339
46106,2543838 695196 867170 1999749 1222449
46377,2133029 797433 1971103 81564 1525111
46391,1254543 1125616 2618356 886874 1226070
46874,1809836 2680669 2220227 2750341 1079838
47353,2454484 278162 286848 2078554 2705558
47387,1539375 2321584 617661 1396688 2663563
47475,1264258 1412112 378275 2213663 592267
47662,1332465 2241130 1626821 1314105 2492063
48463,2778525 1244196 1386412 657183 2791339
48478,1998862 1828165 2771276 301390 326075
48675,1498369 2361776 1747004 1874979 235930
48789,190325 2165626 869264 2051097 1809404
49239,1726380 628817 561002 2712821 1808563
49334,2232175 1515138 2202525 2061955 527751
49418,1460943 2653524 2021401 2079783 700544
49794,1183524 2806901 1367732 1887464 955025
50754,1861202 638518 47288 85154 2708556
50874,926265 2503726 593816 1830651 1452119
51289,1997182 1742276 1902604 669126 2484850
51380,2415019 746387 698130 131280 1442541
51416,1971103 775484 381727 1976644 2689908
51445,934906 933698 2710882 560898 1454687
51851,423759 2740053 1172012 1080462 1498193
52067,466209 1857088 32437 1621655 1106600
52207,706736 925131 2400469 2183922 2140236
52730,266412 72465 139004 2466095 1443706
52831,2450180 1379956 267879 2110350 2091857
53121,1359640 2312579 2080710 1553155 22825
53574,1250498 592559 1782499 2329750 218872
53638,1936328 1194598 720941 1128545 2819825
53677,758113 1611635 59320 522634 2249221
53760,97392 2250299 2396028 1808597 1212042
53874,1687807 1874092 181004 1308032 1362042
54382,376763 547865 201335 2198484 764677
55261,1951733 1465560 2137463 310350 1527872
55358,1784135 2182050 1438622 783982 2053679
55450,638203 2747710 2183636 818080 1839950
55534,1835008 2621441 131076 2190835 2359303
56110,1585675 789804 612155 1414197 1795364
56216,836451 1042335 2273931 1520374 1079838
56227,2243928 1242261 1222450 1577312 1193728
56317,1042576 1767343 685748 2614674 1051132
56439,1472192 2230478 704184 2555295 1818718
57013,1069281 2313894 599025 2103306 266412
58197,876978 2265463 379473 2229410 703845
58250,787130 929038 2262010 2811292 1672746
58548,669669 623544 1635132 94520 680520
58600,1595372 47583 1955037 2752423 460717
58624,42452 2778525 538069 872187 358787
58695,2817943 399341 854455 269073 1354180
58784,2778525 1244196 1386412 657183 2791339
58798,1835008 2621441 131076 2190835 2359303
58833,419304 2698468 1597526 861614 2497465
59104,1106285 1684546 2328808 826075 1751853
59135,165162 988691 1839946 2756633 659571
59546,665194 2631964 2729479 2662501 2624682
59782,2492753 2113478 2731653 550345 201448
59842,2612009 137542 1993563 1294002 730103
60155,944507 1870216 77922 938764 2654924
60471,656507 2347794 103079 1399049 1954964
60496,2778525 1244196 1386412 657183 2791339
61016,1053542 1241609 823512 2310939 1141074
61298,2219682 1774879 855938 2573545 75053
61873,721340 597331 2073057 897197 2631317
62808,215392 1499573 2635463 2422493 1660229
62908,131280 2366151 1848064 1980857 675428
62914,1835008 2621441 131076 2190835 2359303
63061,1301316 1794685 1456599 636889 1966116
63163,289273 191281 1347460 1086171 1882624
63322,2832110 1372937 2833682 2699201 1225652
63597,952835 568926 1453462 2031103 1662460
63753,673421 2686808 2078846 2321067 2060901
63872,2084657 820019 935420 2518827 437729
64303,657183 784737 343377 1386412 1443706
64930,2641183 1803224 2146288 1845544 2493862
65592,723096 967007 2653847 1185969 665194
66592,795787 2375684 935296 2381714 289761
66908,789181 1814179 2771700 2772187 2299214
67173,407767 2146604 686364 2677401 1670754
67354,2501141 1273362 606906 363881 2819420
67659,1438328 274499 388384 2430875 809762
67705,1820087 1878292 176021 457843 613717
67752,2778525 1244196 1386412 657183 2791339
67939,349653 696169 2451675 244633 1359930
69088,2778525 1244196 1386412 657183 2791339
69418,2770555 2182050 1945860 1264311 2770908
69428,665194 1502246 2249067 2018166 2371498
69757,1900952 1080935 2484384 1939406 2467156
70134,1386412 1352609 784737 2603642 612412
70534,1052523 595316 1396791 1582458 1212629
70547,2166643 1068553 332320 2257510 911310
70649,2026628 2821503 772414 1542376 2438963
70855,1864723 1041734 321361 2027483 1807932
71226,538054 2391063 820736 2141566 192798
72027,890511 2708595 1428762 2216592 1052678
72461,1027568 1563273 1112235 392426 39570
72570,53378 103803 2624676 1066283 425836
73454,1678673 2359424 393396 523776 1057203
73471,1314105 1626821 1332465 2492063 2034234
73525,2794756 594574 2208035 2208375 1824155
74032,2778525 1244196 1386412 657183 2791339
74663,839657 45637 2720106 1788462 2786750
75611,291669 1907046 892333 1835742 1376058
76103,731 2011456 116763 1391673 2252836
76608,1988716 1174393 1889294 469701 1533796
76720,2501356 1501510 238571 1191532 931709
77440,2060647 1445800 2686958 2196535 52771
77641,422508 515301 1149589 2335481 1244196
77738,1863686 1066529 2227440 2347349 2422612
77942,1835008 2621441 131076 2190835 2359303
77992,1637070 417788 1701345 918021 1836677
78016,2112096 1126753 507102 1398399 1552463
78100,2641824 1761908 1526040 627289 437600
78298,2778525 1244196 1386412 657183 2791339
78784,770613 2733672 1557892 1978958 450489
79349,262552 39524 1643381 2200718 1726354
79426,1094501 1390420 252019 856671 2216427
79738,1012298 1149548 331730 1344182 46507
79802,1619241 943916 2471983 793921 642873
80026,1494459 1716471 2586497 2453758 2041440
80113,1835008 2621441 131076 2190835 2359303
80743,2323368 2032725 2665365 791444 2589105
80933,1233361 1663143 1225606 2640462 1870130
81213,1521292 18386 924377 2667620 2458486
81342,2626742 161817 2502097 1718564 290587
81375,2778525 1244196 1386412 657183 2791339
82204,1752047 1907046 1726537 244777 2361765
82500,318963 159631 2299750 1674439 1602526
82645,186124 2679769 2088166 925751 613925
82778,2264972 1258559 70127 425471 918021
82848,2778525 1244196 1386412 657183 2791339
82953,2796479 1679143 266412 2420135 2459081
83200,1820087 1027568 1776696 1878292 1018651
83840,2312579 2080710 2654710 293317 1712893
84028,557698 1345329 2371051 814894 1734499
84579,408560 699463 1930115 2044645 395437
84814,2778525 1244196 1386412 657183 2791339
84989,876529 1844001 816307 2192679 1384921
85006,1091499 1036456 1111139 1112441 1245050
85011,1350991 2183022 569351 1769599 969775
85432,118115 2136354 5506 561082 298752
85921,2630413 2107642 2626770 2243784 1735458
85958,1835008 2621441 131076 2190835 2359303
85991,1879708 2278924 1414730 59733 1189720
86194,715039 2264363 1920003 1265178 13116
86285,2680669 1809836 2784272 2459081 1047625
86316,2014155 931252 2482754 1577713 349627
86856,232896 403371 639290 1702143 2128734
87127,2778525 1244196 1386412 657183 2791339
87569,2632099 215081 1776696 186124 83516
87622,460717 810956 1140869 2024094 134458
87629,472040 1808332 949686 723096 1174528
88090,2352642 390219 2677082 333175 1677816
88699,357345 2500091 2405262 1126440 739072
89595,2778525 1244196 1386412 657183 2791339
89700,691437 409934 2623483 300053 2436920
90134,462493 2124560 2171176 2768923 1583220
90275,278742 858270 850376 132784 2763200
90552,961137 2828811 1678614 2531235 1010540
90609,1283135 2731831 1189146 2024094 1165605
90615,684798 2625619 599025 1477642 79029
90733,562726 1492887 1634962 711142 98202
91295,1702063 1493721 2107561 2507090 224352
92019,2820443 770613 2672526 1515745 1730718
92182,2778525 1244196 1386412 657183 2791339
92343,42078 1347243 1263986 247942 923967
93312,1835008 2621441 131076 2190835 2359303
93887,1588847 1189784 1497556 1603227 1759947
93930,251069 403371 1225652 2762117 2429398
94336,10303 227721 2284624 1772350 2255147
94417,548067 2624540 1448905 959602 1821771
94548,2778525 1244196 1386412 657183 2791339
94665,2088166 2623483 2015500 2699781 1072125
94805,2231186 2796479 1636910 657183 1551285
94918,1421766 2501297 1977219 1977993 536498
94945,1969453 1538720 365532 1963831 926433
95321,339272 1524921 2603025 2280960 2032884
95619,2778525 1244196 1386412 657183 2791339
96109,289761 930474 415530 395053 323022
96164,977979 760311 303593 2229410 2781027
96187,2486575 139004 2453247 2108788 2445526
96756,1835008 2621441 131076 2190835 2359303
97135,429123 2167980 1904877 1256874 669185
97204,2595899 986700 1288592 893084 2597076
97375,1590432 986950 244777 484085 291669
98005,2565156 1545735 367427 1435584 1835008
98174,2778525 1244196 1386412 657183 2791339
98287,129847 243570 285705 448605 1196465
98458,1797481 1206667 2259324 2017671 292139
98716,1574503 1608366 2200859 1260531 2705558
99109,1007911 2548255 388178 262498 143512
99155,1061502 2773641 332313 2460146 1586999
99208,1636910 1159573 615688 1283135 916670
99598,2778525 1244196 1386412 657183 2791339
99751,1291516 666394 1294471 1331898 1462585
99972,870075 1081513 2774815 592481 2809413
100399,1931543 1152752 1398346 528037 803675
100521,36302 1084400 2621336 2608663 851928
100803,792834 2123151 2588187 49077 975853
101222,2015500 1885496 2088166 209969 224607
101236,704425 1439190 2155991 436637 2168537
101276,1005644 1864409 2759433 1058987 17284
101454,1052249 2120393 428736 2758462 439659
101666,650831 2031981 72465 1008509 1443706
101774,2490692 285628 1733197 2149629 2420899
101857,2778525 1244196 1386412 657183 2791339
102002,2778525 1244196 1386412 657183 2791339
102545,561169 529891 46364 681177 421569
102885,1749097 2271101 1187287 1710225 1472220
103027,1625432 1734195 1529488 2825888 1312274
103310,1959710 323630 1143278 1286605 1713160
103669,1764519 1401466 1948552 1489339 464327
104001,1069281 1047625 2313894 2459081 266412
104796,1792904 823247 2378443 2664810 2001096
104965,1629741 1533363 654639 295970 2353766
106202,1835008 2621441 131076 2190835 2359303
106391,26133 1994280 1288592 2302205 845985
107447,224560 312101 1125071 895087 2241315
107528,2803305 157215 840580 2010590 997536
107952,2778525 1244196 1386412 657183 2791339
108109,2778525 2200859 2361766 2310939 1285047
108891,1847967 128236 2403426 2012370 1683738
108961,2778525 1244196 1386412 657183 2791339
109308,2106586 2456195 2214938 2362461 138623
109548,1044622 1845265 2103306 2577719 1795606
109646,943279 628817 1567110 452334 892333
109809,547041 2145256 1103236 718861 1822625
110004,1681838 2271101 408209 936315 2025913
110221,2778525 1244196 1386412 657183 2791339
110636,2142637 4285 959862 195162 607851
110951,1519181 1498850 844177 1061502 293379
111479,669669 623544 2328702 1417895 1299396
111602,1648491 1090018 579230 1650710 213839
111836,1964538 657453 2754777 1054149 1984768
113405,2098158 634061 2626742 1594544 507043
113510,657183 927301 799972 2640839 1761782
113784,12160 2454281 578684 1977219 20551
113942,1987826 2615473 1464889 1708813 1568168
114764,69520 429608 2412878 302727 2415611
115337,508676 1883184 42452 2545674 1774879
115389,2778525 1244196 1386412 657183 2791339
115642,1624107 2532 1380447 2409838 707733
115791,335604 1775761 347949 987270 595394
116228,2166404 494185 405121 2038621 684753
116670,1838433 2512193 853099 1007361 1541004
116847,853857 981038 2043501 433733 2173405
116871,1301817 412368 365373 2414830 13405
117095,1018591 112354 1340237 2280429 2781889
117355,394095 2095527 2229410 378726 1973323
117952,1986218 1856562 2659001 964436 2802299
118118,2068892 1452405 729484 2584268 2820720
118326,796430 1000266 1835008 2621441 131076
118441,2547974 1311146 77721 2166839 184482
118743,1774071 1143366 1929110 2451909 1153530
119429,604808 1728212 133092 2612080 2385938
119526,1835008 2621441 131076 2190835 2359303
119952,2680669 2310294 2750341 2146033 2781618
120436,2391945 604795 1447547 2255841 2312162
120617,85324 2060647 2543066 903440 1440494
121169,216920 2062248 426599 2201160 429608
121312,1582993 30202 1759130 818792 1641809
121482,1808280 1889273 2594163 931709 801984
121594,1247117 1609415 1362702 1793515 1641047
121611,657183 343377 536047 1162250 1386412
121662,332354 374694 291669 12250 1633447
121757,781044 470079 2176557 1493438 1293897
122086,2778525 1244196 1386412 657183 2791339
122087,1162250 1443706 2036051 599025 784737
122260,345430 1700653 1835008 2621441 131076
122394,2778525 1244196 1386412 657183 2791339
122653,1835008 2621441 131076 2190835 2359303
122688,2778525 1244196 1386412 657183 2791339
122826,1431191 639371 1835008 2621441 131076
122862,2001545 7889 1843353 583779 621803
123738,1883195 1188130 1812138 1985056 1228437
123936,505986 241658 1725193 2197213 479851
124188,823512 2631931 1640028 1526450 1515551
124399,357532 381720 1081673 1721184 287913
124663,1180017 607929 964220 1691516 2396098
124833,2778525 1244196 1386412 657183 2791339
125035,2519451 2653281 2655910 2270280 1767296
125163,401833 2343746 1159981 966801 1659540
125183,2275702 594728 1873778 908513 2258594
125749,336136 147992 807419 1152060 2725413
125921,922220 572494 1834881 1124660 166853
126548,1860035 1265391 1211072 596793 1387622
126643,923199 1114099 1082550 2451241 2019948
126771,1741651 423105 2572476 2464322 175415
127238,2778525 1244196 1386412 657183 2791339
127260,290318 2181139 855529 1291130 2184430
127289,2821503 569889 2298158 2310495 407373
127607,2139163 1499866 191129 375153 810121
128258,981073 2262097 173221 968024 1991466
128444,1067698 1958413 2755868 1693765 1743685
128892,2312579 2080710 2591794 1505949 242285
129287,340121 164623 728371 1407200 557005
129582,2232624 2665644 1621790 710260 1890052
129765,710727 2358399 774856 766543 789804
130419,1605560 1733639 2438886 1525639 1461722
131287,1624090 1132146 668146 1042335 692994
131400,292513 1353665 1176310 1654085 1497289
131843,5434 1343445 237270 2020771 2280960
131876,611276 508676 1345640 2716604 1430800
132162,267696 2782102 2260583 968517 2163150
132303,723096 1410276 1212859 1566657 914336
132458,582160 97350 1459471 1499980 531721
133042,2012865 837964 640862 1913021 2368407
133480,341401 826853 2009393 13933 1400265
134993,2778525 1244196 1386412 657183 2791339
135249,1970857 700112 412099 1413362 22527
135647,2698934 2543583 2699888 103183 2127112
135701,1079784 317172 654798 1838929 2515441
135905,2431227 2683454 1787612 502668 1449139
136018,664949 1164312 1639299 1960193 2397283
136346,707286 1193409 1835008 2621441 131076
136526,1584138 1117025 1344375 1284889 1189044
136595,2771199 162451 848732 2421983 1453861
136741,669669 623544 2328702 1417895 1299396
136883,2031981 2466095 1181698 1854085 1280955
137168,1147481 1890132 2819992 2007840 1762543
137251,597443 1563420 64039 1974596 37004
137295,622008 2778162 1504925 585883 981037
137522,243570 2515441 1599448 1690058 370775
137940,1049182 269418 285258 2547131 1023397
138017,2001169 1173526 2300134 261467 1998881
138722,1432568 2021532 1619659 2501356 2142741
138977,762002 1054771 2522444 2004961 1616406
138982,220889 77356 164623 1151390 422649
139306,1317915 2519289 1290875 90273 981065
139725,695332 1150066 1865720 776677 715272
139968,1265391 1245213 1106025 2630599 1812149
140225,2405911 1021972 1302933 1465313 871141
140830,557005 340121 209611 1407200 1289780
141431,2778525 1244196 1386412 657183 2791339
141434,1774879 2424693 2158566 42452 982359
141654,2681028 2383380 1228633 1832153 2556498
141923,2386911 2469440 718582 1888547 1250701
142537,2778525 1244196 1386412 657183 2791339
142751,968865 2379896 2085819 452334 632873
142825,1735586 973448 7538 750056 1970792
142969,337914 406606 1309002 631887 404168
143178,2778525 1244196 1386412 657183 2791339
143537,1303892 1359899 2103457 272883 1650824
144144,1143465 1048951 2717500 2431805 286472
144191,360017 2367494 1835008 2621441 131076
144636,2778525 1244196 1386412 657183 2791339
144643,1538540 182754 379806 29457 410906
144750,1085691 1296566 1587725 377046 1842076
145381,1376895 2375292 1065932 1601250 2145897
145533,2117401 901685 2590882 2337857 797919
145734,1315025 661728 1448360 429199 1888581
145853,1392400 2444635 18121 1274931 1423150
146193,2778525 1244196 1386412 657183 2791339
146199,489665 1239301 1507845 2054301 2761271
146286,2778525 1244196 1386412 657183 2791339
147516,710280 1617143 473224 2168475 700812
147664,751897 245823 479980 865364 871847
148342,755642 67066 227352 2256762 697373
148749,162252 422888 1906071 243727 1515214
148981,1819801 1001247 918161 384575 919163
149198,2778525 1244196 1386412 657183 2791339
149616,2778525 1244196 1386412 657183 2791339
150039,2385436 2232624 1200407 2258760 1350650
150057,867263 2644334 144549 998492 677433
150611,137428 2081775 547298 2691869 2639681
150721,2532514 2674953 1513065 882552 1443664
150852,759844 694368 353713 655650 1190450
150854,638712 2470649 1021927 2400484 943330
150858,1113937 2148301 158526 2057312 604278
150949,13186 2197939 2078703 793171 403999
150980,336977 1126688 1460410 410048 1326714
151024,2001101 2741243 454939 1006232 2704336
151528,2348875 2759135 1585192 1323080 557920
151666,2778525 1244196 1386412 657183 2791339
151707,341086 1557242 2298488 869442 2293024
152067,2391945 2255841 2312162 2686239 604795
152831,2753534 2786807 2569062 1663291 1132612
153486,1752441 1597791 1826488 2726902 2108562
153970,952894 1648594 2786260 640579 1044622
154279,45572 2131960 321197 555132 1433803
154525,196631 552261 917047 2460752 569396
154692,37276 717979 2721344 1139551 2418253
155196,2415146 795629 2512062 2545108 2264727
155704,859242 177287 1184118 646933 2204352
155734,2778525 1244196 1386412 657183 2791339
155750,1443706 697676 1636910 830372 2389349
156207,631838 2627099 1884587 1619799 1578157
156682,2490129 2315490 2524986 770829 1049296
156731,2421094 1459365 704186 2549873 2833327
156890,1098952 54274 1772570 937675 2492462
157018,2064275 774856 652373 463683 2305730
157347,1219865 2782726 1663921 444211 979877
157372,743018 2019120 1575270 918961 1451392
157411,2478168 2209854 1705875 1674701 414848
157436,2461471 2726101 810776 948203 1312678
158275,2778525 1244196 1386412 657183 2791339
158445,2778525 1244196 1386412 657183 2791339
158466,548067 1003471 296723 1597791 2689132
158759,788858 337927 2132764 403232 504348
158786,1515214 422888 2275273 1296164 162252
158919,2778525 1244196 1386412 657183 2791339
158944,2778525 1244196 1386412 657183 2791339
159617,2193457 1189720 1738070 1206860 399435
159701,1252104 1932410 1164027 1438232 2106879
159921,269735 1216431 799209 1317818 702963
160502,213964 1580438 2359983 2755248 1206499
160533,408876 422296 1340818 432493 2530073
160623,376531 1991067 2703463 88198 791520
161242,872187 538069 257496 1774879 389610
161521,1400391 1252132 2809 2443139 1815677
161612,2774149 1796594 1197471 1138894 202345
161662,2778525 1244196 1386412 657183 2791339
162063,307095 1657134 1529678 528167 2399947
162457,1409733 2604010 1993482 2719656 529585
162510,554226 670600 1509637 937049 865960
162529,2519911 33182 640626 2020051 2292388
162564,2331715 2232458 1835008 2621441 131076
162646,1124864 2007476 444662 1104995 1124978
164126,2778525 1244196 1386412 657183 2791339
164502,562726 1426791 2600575 1052097 2738978
165095,2300134 901645 1173526 1861415 1301429
166047,777282 1909417 1976523 883049 1091253
166280,266412 1069281 569889 2466095 1443706
166546,1841355 1887468 1624090 1826292 1988490
166998,941986 1200177 282824 147908 876063
167169,757883 1001873 936410 1091513 2321423
167292,2577384 430209 1514844 2487514 1195481
167793,1904230 1982706 2391422 2762752 2643408
167910,2029130 331650 1392393 2047332 2375257
168003,1501048 1369814 2282915 2501721 2362558
168241,1190895 1902035 2275289 1804714 1847224
168452,1124377 918409 2627332 402229 154905
168573,1318531 414543 1423661 660507 442399
168880,2778525 1244196 1386412 657183 2791339
168971,2778525 1244196 1386412 657183 2791339
169437,1124168 1465313 454732 486106 44544
169786,1679143 169068 2325510 1809836 2459081
170008,2287892 1382652 1708486 2703849 2790163
170333,2797278 2111266 26743 177531 1760118
170601,1764519 1401466 1948552 1489339 464327
170611,182754 414787 166149 355679 1121263
170666,2516900 625711 1636910 306921 1593949
171078,2778525 1244196 1386412 657183 2791339
171152,1180757 2723846 2011263 1752822 1491360
171375,918161 1812520 678167 1953900 557007
171516,2543066 903440 1440494 868371 325448
172325,2496236 1501510 2740412 718582 1853461
172413,2494962 1812156 1515214 1173526 1926513
172636,1895021 130735 1860122 13025 2004111
173125,2423973 2459081 1079838 650831 1809836
173245,2778525 1244196 1386412 657183 2791339
173555,2111626 1981898 1868493 1611347 836052
174181,541220 688598 403608 2695727 2827667
174608,2474065 438469 1756743 1550830 1252078
174882,2778525 1244196 1386412 657183 2791339
175027,1334494 2719729 131280 1398346 1840607
175162,2778525 1244196 1386412 657183 2791339
175344,2160117 2783010 1152441 551524 2765665
175369,2778525 1244196 1386412 657183 2791339
175546,828051 1078977 2163385 576426 503580
175644,624264 2268052 2229203 869264 1052678
175696,2533314 1414122 109931 342698 2470216
176268,3459 1714028 115485 1753570 2819657
176638,1574295 809622 716619 760220 2823529
177089,1835008 2621441 131076 2190835 2359303
177373,1936073 2767102 2547597 2424619 1152795
178074,1753570 2190917 1966205 283786 178441
178588,1551285 2769636 2187173 266412 1443706
178902,1589296 638652 1345035 655256 2404309
178946,1686571 1218114 2436486 437346 4271
179637,2499650 687353 1485134 832198 609291
179690,265570 797919 2504297 1848986 2243784
179744,2530342 1094985 1204830 1992780 2700264
180411,1835008 2621441 131076 2190835 2359303
180693,1756092 956831 1618963 1180757 562740
180988,2621757 1973323 1118968 1552003 1947896
181348,552835 1031169 1067883 753539 246762
181413,1244196 72465 784737 713502 1162250
181536,1730546 1198429 1887309 2192141 2054845
181782,2466849 1058296 1308019 426077 2473983
182123,747434 825857 951035 616290 617661
182147,2774850 381947 1244217 766086 639237
182605,1809836 1132146 2325510 714060 2750341
182959,1422111 1240553 1508508 761082 53378
183367,1444225 1724333 1856113 1491148 1245359
183704,2778525 1244196 1386412 657183 2791339
183959,1162250 784737 266412 2313894 1443706
183987,1447804 272374 2766962 2379941 25162
184048,2778525 1244196 1386412 657183 2791339
184787,2759578 653600 1442170 345350 795629
185441,1238430 668484 2469911 1888366 1840245
186401,2204352 1762991 1658400 2025065 196538
186899,2759433 1715268 147315 2403426 1640169
186960,2778525 1244196 1386412 657183 2791339
187284,727584 601300 283484 274608 1847855
187935,2417933 797482 1541196 2562094 1329008
187991,426415 2173388 2564889 1650740 348652
188190,2411210 955572 1103848 1727576 2584153
