user_id,recommended_items
97135, 429123 2167980 1904877 1256874 669185
97204, 2595899 986700 1288592 893084 2597076
97375, 1590432 986950 244777 484085 291669
98005, 2565156 1545735 367427 1435584 1835008
98174, 2778525 1244196 1386412 657183 2791339
98287, 129847 243570 285705 448605 1196465
98458, 1797481 2259324 1206667 347246 292139
98716, 1574503 1608366 2200859 1260531 2705558
99109, 1007911 2548255 388178 262498 143512
99155, 1061502 2773641 332313 2460146 1586999
99208, 1636910 1159573 615688 1283135 916670
99598, 2778525 1244196 1386412 657183 2791339
99751, 1291516 666394 1294471 1331898 1462585
99972, 1081513 2774815 55094 533928 1538496
100399, 1931543 1152752 1398346 528037 803675
100521, 36302 1084400 2621336 2608663 851928
100803, 792834 2123151 2588187 49077 975853
101222, 2015500 1885496 2088166 224607 1835731
101236, 704425 1439190 2155991 436637 2168537
101276, 1005644 1864409 2759433 1058987 17284
101454, 1052249 2120393 428736 2758462 439659
101666, 650831 2031981 2420135 72465 1008509
101774, 2265725 1390433 68710 1836119 1444262
101857, 2778525 1244196 1386412 657183 2791339
102002, 2778525 1244196 1386412 657183 2791339
102545, 561169 529891 46364 681177 421569
102885, 1749097 2271101 1187287 1710225 1472220
103027, 1625432 1734195 1529488 2825888 1312274
103310, 1959710 323630 1143278 1286605 1713160
103669, 1764519 1401466 1948552 1489339 464327
104001, 1069281 1047625 2313894 2459081 266412
104796, 1792904 823247 293564 570039 1932057
104965, 1629741 1533363 654639 295970 2353766
106202, 1835008 2621441 131076 2190835 2359303
106391, 26133 1994280 2005093 1288592 845985
107447, 224560 312101 1125071 895087 2241315
107528, 2803305 157215 840580 2010590 997536
107952, 2778525 1244196 1386412 657183 2791339
108109, 2778525 2200859 2361766 2310939 1285047
108891, 1847967 2403426 128236 2012370 657453
108961, 2778525 1244196 1386412 657183 2791339
109308, 2106586 2456195 2214938 2362461 138623
109548, 1044622 1845265 2103306 2577719 1795606
109646, 943279 628817 1567110 452334 892333
109809, 547041 2145256 1103236 718861 1822625
110004, 1681838 2271101 408209 936315 2025913
110221, 2778525 1244196 1386412 657183 2791339
110636, 2142637 4285 959862 195162 607851
110951, 1519181 1498850 844177 1061502 293379
111479, 669669 623544 2328702 1417895 1299396
111602, 1648491 1090018 579230 1650710 213839
111836, 1964538 657453 2754777 1054149 1984768
113405, 2098158 634061 2626742 1594544 507043
113510, 657183 927301 799972 2640839 1761782
113784, 12160 2454281 578684 1977219 20551
113942, 1987826 2615473 1708813 1464889 1568168
114764, 69520 429608 2412878 302727 2415611
115337, 508676 1883184 42452 2545674 1774879
115389, 2778525 1244196 1386412 657183 2791339
115642, 2532 1624107 1380447 2409838 707733
115791, 335604 2466095 1775761 987270 2031981
116228, 2038621 2166404 494185 405121 684753
116670, 1838433 2512193 853099 1007361 1541004
116847, 853857 981038 2043501 433733 2173405
116871, 1301817 412368 365373 2414830 13405
117095, 1018591 2781889 1342499 112354 1340237
117355, 394095 378726 1054489 2062331 1028918
117952, 1986218 1856562 2659001 964436 2802299
118118, 2068892 729484 1176133 2820720 1452405
118326, 796430 1000266 1835008 2621441 131076
118441, 2547974 1311146 77721 2166839 184482
118743, 1774071 1143366 1929110 1153530 2451909
119429, 604808 1728212 133092 2612080 2385938
119526, 1835008 2621441 131076 2190835 2359303
119952, 2680669 2310294 2750341 2146033 2781618
120436, 2391945 604795 1447547 2255841 2312162
120617, 85324 2060647 2543066 903440 1440494
121169, 216920 2062248 426599 2201160 429608
121312, 1582993 30202 1759130 818792 1641809
121482, 1808280 1889273 2594163 931709 801984
121594, 1247117 1609415 1362702 1793515 1641047
121611, 657183 343377 536047 1162250 1386412
121662, 332354 374694 291669 12250 1633447
121757, 781044 470079 2176557 1493438 1293897
122086, 2778525 1244196 1386412 657183 2791339
122087, 1162250 1443706 2036051 599025 784737
122260, 345430 1700653 1835008 2621441 131076
122394, 2778525 1244196 1386412 657183 2791339
122653, 1835008 2621441 131076 2190835 2359303
122688, 2778525 1244196 1386412 657183 2791339
122826, 1431191 639371 1835008 2621441 131076
122862, 2001545 7889 1843353 583779 621803
123738, 1883195 1188130 1812138 1326655 1985056
123936, 505986 241658 2197213 479851 1725193
124188, 823512 2631931 1640028 1526450 1515551
124399, 357532 381720 1081673 1721184 287913
124663, 1180017 607929 964220 1691516 2396098
124833, 2778525 1244196 1386412 657183 2791339
125035, 2519451 2653281 2655910 2270280 1767296
125163, 401833 2343746 1159981 966801 1659540
125183, 2275702 1873778 594728 1965452 1514815
125749, 336136 147992 807419 1152060 2725413
125921, 922220 572494 1834881 1124660 166853
126548, 1860035 1265391 1211072 596793 1387622
126643, 923199 1114099 1082550 2451241 2019948
126771, 1741651 423105 2572476 2464322 175415
127238, 2778525 1244196 1386412 657183 2791339
127260, 290318 2181139 855529 1291130 2184430
127289, 569889 2031981 2298158 2310495 2821503
127607, 2139163 810121 2118847 1499866 191129
128258, 981073 2262097 173221 968024 1991466
128444, 1067698 1958413 2139163 2755868 1693765
128892, 2312579 2080710 2591794 1505949 242285
129287, 340121 164623 728371 1407200 557005
129582, 2232624 2665644 1621790 710260 1890052
129765, 710727 774856 766543 789804 2358399
130419, 1605560 1733639 2438886 1525639 1461722
131287, 1624090 1132146 668146 1042335 692994
131400, 292513 2428903 931519 277403 1353665
131843, 5434 1343445 237270 2020771 2280960
131876, 611276 508676 1345640 2716604 1430800
132162, 1058837 682753 683065 1866241 837959
132303, 723096 1410276 1212859 1566657 914336
132458, 582160 97350 1459471 1499980 531721
133042, 2012865 837964 640862 1913021 2368407
133480, 341401 826853 2009393 13933 1400265
134993, 2778525 1244196 1386412 657183 2791339
135249, 1970857 700112 412099 1413362 22527
135647, 2698934 2543583 2699888 103183 2127112
135701, 1079784 317172 654798 1838929 2515441
135905, 502668 2431227 358411 751244 2683454
136018, 1164312 664949 2397283 321197 1639299
136346, 707286 1193409 1835008 2621441 131076
136526, 1584138 1117025 1344375 1284889 1189044
136595, 2771199 162451 848732 2421983 1453861
136741, 669669 623544 2328702 1417895 1299396
136883, 2031981 2466095 1181698 1854085 1280955
137168, 1147481 1890132 2819992 2007840 1762543
137251, 597443 1563420 64039 1974596 37004
137295, 622008 2778162 1504925 585883 981037
137522, 243570 269926 99464 2515441 1599448
137940, 1049182 269418 285258 2547131 1023397
138017, 2001169 1173526 2300134 261467 1998881
138722, 1432568 2021532 1619659 2501356 2142741
138977, 762002 1054771 2522444 2004961 1616406
138982, 220889 77356 164623 1151390 422649
139306, 1317915 2519289 1290875 90273 981065
139725, 695332 1150066 1865720 776677 715272
139968, 1265391 1245213 1106025 2630599 1812149
140225, 2405911 1021972 1302933 1465313 871141
140830, 557005 340121 209611 1407200 1289780
141431, 2778525 1244196 1386412 657183 2791339
141434, 1774879 2424693 1038209 42452 982359
141654, 2681028 2383380 1228633 1832153 2556498
141923, 2386911 2469440 718582 1888547 1250701
142537, 2778525 1244196 1386412 657183 2791339
142751, 968865 2379896 2085819 452334 632873
142825, 1735586 973448 7538 750056 1970792
142969, 337914 406606 1309002 631887 404168
143178, 2778525 1244196 1386412 657183 2791339
143537, 1303892 1359899 2103457 272883 1650824
144144, 1143465 1048951 2717500 286472 1239885
144191, 360017 2367494 1835008 2621441 131076
144636, 2778525 1244196 1386412 657183 2791339
144643, 182754 1538540 29457 410906 2382730
144750, 1085691 2808600 1296566 1631594 1261835
145381, 1376895 2375292 1065932 1601250 2145897
145533, 2117401 901685 2590882 797919 2803046
145734, 1315025 661728 1448360 429199 1888581
145853, 1392400 2444635 18121 1274931 1423150
146193, 2778525 1244196 1386412 657183 2791339
146199, 489665 1239301 1507845 2054301 2761271
146286, 2778525 1244196 1386412 657183 2791339
147516, 710280 1617143 473224 372938 2168475
147664, 751897 245823 479980 865364 871847
148342, 755642 67066 227352 2256762 697373
148749, 162252 422888 1906071 243727 1515214
148981, 1819801 1001247 473820 918161 919163
149198, 2778525 1244196 1386412 657183 2791339
149616, 2778525 1244196 1386412 657183 2791339
150039, 2385436 2232624 1200407 2258760 1350650
150057, 867263 144549 2644334 998492 677433
150611, 137428 2081775 547298 2691869 2639681
150721, 2532514 2674953 1513065 882552 1443664
150852, 694368 759844 353713 1082205 655650
150854, 638712 2470649 1021927 2400484 943330
150858, 1113937 2148301 158526 2057312 604278
150949, 13186 2197939 2078703 793171 403999
150980, 336977 1126688 1460410 410048 1326714
151024, 2001101 2741243 454939 1006232 2704336
151528, 2348875 2759135 1585192 1323080 557920
151666, 2778525 1244196 1386412 657183 2791339
151707, 341086 1557242 2298488 869442 2293024
152067, 2391945 2312162 2255841 2686239 604795
152831, 1132612 2753534 2786807 2569062 1663291
153486, 1752441 1597791 1826488 2726902 2108562
153970, 952894 1648594 2786260 640579 1044622
154279, 45572 321197 2131960 1433803 1543175
154525, 196631 552261 917047 2460752 569396
154692, 37276 717979 2721344 2418253 1139551
155196, 2415146 795629 2512062 2545108 2264727
155704, 859242 177287 1184118 646933 2204352
155734, 2778525 1244196 1386412 657183 2791339
155750, 1443706 697676 1636910 830372 2389349
156207, 631838 1884587 1619799 1578157 195898
156682, 2490129 2315490 2524986 770829 1049296
156731, 2421094 1459365 704186 2549873 2833327
156890, 1098952 54274 1772570 937675 2492462
157018, 774856 2064275 2159515 463683 652373
157347, 2652048 2768702 2825888 1527619 979877
157372, 743018 2019120 1575270 918961 1451392
157411, 2478168 2209854 1705875 1674701 414848
157436, 2461471 2726101 810776 948203 1312678
158275, 2778525 1244196 1386412 657183 2791339
158445, 2778525 1244196 1386412 657183 2791339
158466, 548067 1003471 296723 1597791 2689132
158759, 788858 337927 2132764 403232 504348
158786, 1515214 422888 2275273 1296164 162252
158919, 2778525 1244196 1386412 657183 2791339
158944, 2778525 1244196 1386412 657183 2791339
159617, 1738070 1206860 2193457 1189720 2750191
159701, 1252104 1932410 1164027 1438232 2106879
159921, 1216431 269735 1317818 702963 799209
160502, 213964 1580438 2359983 2755248 1206499
160533, 408876 422296 1340818 432493 2530073
160623, 376531 1991067 2703463 88198 791520
161242, 538069 872187 257496 1774879 389610
161521, 1400391 1252132 2809 2443139 1815677
161612, 2774149 1796594 1197471 1138894 202345
161662, 2778525 1244196 1386412 657183 2791339
162063, 307095 1657134 1529678 528167 2399947
162457, 1409733 2604010 1993482 1745712 2719656
162510, 554226 670600 1509637 937049 865960
162529, 2519911 33182 640626 2020051 2292388
162564, 2331715 2232458 1835008 2621441 131076
162646, 1124864 2398820 2007476 444662 1104995
164126, 2778525 1244196 1386412 657183 2791339
164502, 562726 1426791 2600575 1052097 2738978
165095, 901645 1173526 2300134 2494962 1812156
166047, 777282 1909417 1976523 883049 1091253
166280, 266412 1069281 569889 2466095 1443706
166546, 1841355 1887468 1624090 1826292 1988490
166998, 941986 1200177 282824 147908 876063
167169, 2635038 2521990 691437 1001873 757883
167292, 2577384 430209 1514844 2487514 1195481
167793, 1904230 1982706 2391422 2762752 2643408
167910, 2029130 331650 1392393 2047332 2375257
168003, 1501048 1369814 2282915 2501721 2362558
168241, 1190895 1902035 2275289 1847224 1804714
168452, 1124377 918409 2627332 402229 154905
168573, 1318531 414543 1749097 1423661 660507
168880, 2778525 1244196 1386412 657183 2791339
168971, 2778525 1244196 1386412 657183 2791339
169437, 1124168 1465313 454732 486106 44544
169786, 1679143 169068 2325510 1809836 2459081
170008, 2287892 1382652 1708486 2703849 2790163
170333, 2797278 1460410 2111266 26743 177531
170601, 1764519 1401466 1948552 1489339 464327
170611, 182754 414787 166149 355679 1121263
170666, 2516900 625711 1636910 306921 1593949
171078, 2778525 1244196 1386412 657183 2791339
171152, 1180757 2723846 2011263 1752822 1491360
171375, 918161 1812520 678167 1953900 557007
171516, 2543066 903440 1440494 868371 325448
172325, 1501510 2496236 718582 1853461 2740412
172413, 2494962 1812156 1173526 1515214 1926513
172636, 1860122 655955 942854 1205745 54944
173125, 2423973 2459081 1079838 650831 1809836
173245, 2778525 1244196 1386412 657183 2791339
173555, 2111626 1981898 1868493 1611347 836052
174181, 541220 688598 403608 2695727 2827667
174608, 2474065 438469 1756743 1550830 1252078
174882, 2778525 1244196 1386412 657183 2791339
175027, 1334494 2719729 131280 1398346 1840607
175162, 2778525 1244196 1386412 657183 2791339
175344, 2160117 2783010 1152441 551524 2765665
175369, 2778525 1244196 1386412 657183 2791339
175546, 828051 1078977 2163385 576426 503580
175644, 624264 2268052 2229203 869264 1052678
175696, 2533314 1414122 109931 342698 2470216
176268, 3459 1714028 115485 1753570 2819657
176638, 1574295 809622 716619 760220 2823529
177089, 1835008 2621441 131076 2190835 2359303
177373, 1936073 2767102 2547597 2424619 1152795
178074, 1753570 2190917 1966205 283786 178441
178588, 1551285 2769636 2187173 266412 1443706
